participation_ratio,variance_activation_derivatives,average_state_entropy,active_information_storage,transfer_entropy,mean_correlation,task,process_count,trial,spectral_radius,scale,base_nmse
5.327232272510497,1.7554257382042712e-13,-6.326238211257281,0.03444760912884934,0.03143741306870647,0.3430510726233886,narma,1,0,0.8857142857142857,0.001,0.17548366834138876
6.092825362725933,1.0213532472974896e-11,-5.434425917761701,0.03083064098542243,0.03934946115781164,0.2985515036306473,delay,1,0,1.0,0.001,0.048563655432424004
6.092825362725933,1.0213532472974896e-11,-5.434425917761701,0.03083064098542243,0.03934946115781164,0.2985515036306473,delay_polynomial,1,0,1.0,0.001,0.048563655432424004
6.092825362725933,1.0213532472974896e-11,-5.434425917761701,0.03083064098542243,0.03934946115781164,0.2985515036306473,polynomial,1,0,1.0,0.001,0.003421806822564965
6.092825362725933,1.0213532472974896e-11,-5.434425917761701,0.03083064098542243,0.03934946115781164,0.2985515036306473,narma,1,0,1.0,0.001,0.16868725666180154
2.035060722332319,0.010063122123519263,0.3111362818101682,0.0325670999824817,0.26031919905424394,0.6141406352104781,delay,1,0,1.1142857142857143,0.001,0.437125348216026
2.035060722332319,0.010063122123519263,0.3111362818101682,0.0325670999824817,0.26031919905424394,0.6141406352104781,delay_polynomial,1,0,1.1142857142857143,0.001,0.437125348216026
2.035060722332319,0.010063122123519263,0.3111362818101682,0.0325670999824817,0.26031919905424394,0.6141406352104781,polynomial,1,0,1.1142857142857143,0.001,0.004864221689809418
2.035060722332319,0.010063122123519263,0.3111362818101682,0.0325670999824817,0.26031919905424394,0.6141406352104781,narma,1,0,1.1142857142857143,0.001,0.32601267558257313
2.1057694440550754,0.02564284760443174,0.679598449452227,0.03255130523774652,0.26382017653130097,0.5920051050532676,delay,1,0,1.2285714285714286,0.001,0.45114811710245395
2.1057694440550754,0.02564284760443174,0.679598449452227,0.03255130523774652,0.26382017653130097,0.5920051050532676,delay_polynomial,1,0,1.2285714285714286,0.001,0.45114811710245395
2.1057694440550754,0.02564284760443174,0.679598449452227,0.03255130523774652,0.26382017653130097,0.5920051050532676,polynomial,1,0,1.2285714285714286,0.001,0.008493984095459801
2.1057694440550754,0.02564284760443174,0.679598449452227,0.03255130523774652,0.26382017653130097,0.5920051050532676,narma,1,0,1.2285714285714286,0.001,0.33976481379253576
2.62433799351243,0.04417026329779869,0.8854903092964598,0.034345533680416346,0.20376262921809457,0.501923225466363,delay,1,0,1.342857142857143,0.001,1.0201092637598648
2.62433799351243,0.04417026329779869,0.8854903092964598,0.034345533680416346,0.20376262921809457,0.501923225466363,delay_polynomial,1,0,1.342857142857143,0.001,1.0201092637598648
2.62433799351243,0.04417026329779869,0.8854903092964598,0.034345533680416346,0.20376262921809457,0.501923225466363,polynomial,1,0,1.342857142857143,0.001,0.957316372504584
2.62433799351243,0.04417026329779869,0.8854903092964598,0.034345533680416346,0.20376262921809457,0.501923225466363,narma,1,0,1.342857142857143,0.001,1.0250098390149727
3.837662379029831,0.06398135230859207,1.0614822307867546,0.028555018406361977,0.10903845633331269,0.40380399975326026,delay,1,0,1.4571428571428573,0.001,1.0405108227927176
3.837662379029831,0.06398135230859207,1.0614822307867546,0.028555018406361977,0.10903845633331269,0.40380399975326026,delay_polynomial,1,0,1.4571428571428573,0.001,1.0405108227927176
3.837662379029831,0.06398135230859207,1.0614822307867546,0.028555018406361977,0.10903845633331269,0.40380399975326026,polynomial,1,0,1.4571428571428573,0.001,1.0358099674628705
3.837662379029831,0.06398135230859207,1.0614822307867546,0.028555018406361977,0.10903845633331269,0.40380399975326026,narma,1,0,1.4571428571428573,0.001,1.0519159021251598
4.9920595740195335,0.07840493827691686,1.1836889624858953,0.019421510943336974,0.07486057072261498,0.3486294561990259,delay,1,0,1.5714285714285714,0.001,1.029800280566828
4.9920595740195335,0.07840493827691686,1.1836889624858953,0.019421510943336974,0.07486057072261498,0.3486294561990259,delay_polynomial,1,0,1.5714285714285714,0.001,1.029800280566828
4.9920595740195335,0.07840493827691686,1.1836889624858953,0.019421510943336974,0.07486057072261498,0.3486294561990259,polynomial,1,0,1.5714285714285714,0.001,1.0232941552496841
4.9920595740195335,0.07840493827691686,1.1836889624858953,0.019421510943336974,0.07486057072261498,0.3486294561990259,narma,1,0,1.5714285714285714,0.001,1.0112328739401861
6.110298359324554,0.08948512626905726,1.294958304911586,0.01919239700711432,0.05490157934523452,0.3106174792766793,delay,1,0,1.6857142857142857,0.001,1.015450377913833
6.110298359324554,0.08948512626905726,1.294958304911586,0.01919239700711432,0.05490157934523452,0.3106174792766793,delay_polynomial,1,0,1.6857142857142857,0.001,1.015450377913833
6.110298359324554,0.08948512626905726,1.294958304911586,0.01919239700711432,0.05490157934523452,0.3106174792766793,polynomial,1,0,1.6857142857142857,0.001,1.0152095022630663
6.110298359324554,0.08948512626905726,1.294958304911586,0.01919239700711432,0.05490157934523452,0.3106174792766793,narma,1,0,1.6857142857142857,0.001,1.0364064711927816
9.644913603639107,0.10034317031288337,1.393591211814,0.01527412291827845,0.03332053102277364,0.2465433233407337,delay,1,0,1.8,0.001,1.0071995237732254
9.644913603639107,0.10034317031288337,1.393591211814,0.01527412291827845,0.03332053102277364,0.2465433233407337,delay_polynomial,1,0,1.8,0.001,1.0071995237732254
9.644913603639107,0.10034317031288337,1.393591211814,0.01527412291827845,0.03332053102277364,0.2465433233407337,polynomial,1,0,1.8,0.001,1.0294391117313253
9.644913603639107,0.10034317031288337,1.393591211814,0.01527412291827845,0.03332053102277364,0.2465433233407337,narma,1,0,1.8,0.001,1.0080464353034277
1.0710880353070618,1.581888655883199e-13,-6.419276895361381,0.015630898628352815,0.014030173573979626,0.8820437168830801,delay,1,0,0.2,0.0019306977288832496,1.000868867141438
1.0710880353070618,1.581888655883199e-13,-6.419276895361381,0.015630898628352815,0.014030173573979626,0.8820437168830801,delay_polynomial,1,0,0.2,0.0019306977288832496,1.000868867141438
1.0710880353070618,1.581888655883199e-13,-6.419276895361381,0.015630898628352815,0.014030173573979626,0.8820437168830801,polynomial,1,0,0.2,0.0019306977288832496,0.00309440648713804
1.0710880353070618,1.581888655883199e-13,-6.419276895361381,0.015630898628352815,0.014030173573979626,0.8820437168830801,narma,1,0,0.2,0.0019306977288832496,0.5628830701747496
1.1846714475621594,1.8263518861148017e-13,-6.354139755915145,0.023050400562731464,0.025787926993747677,0.7930716027953627,delay,1,0,0.3142857142857143,0.0019306977288832496,1.0008102779112535
1.1846714475621594,1.8263518861148017e-13,-6.354139755915145,0.023050400562731464,0.025787926993747677,0.7930716027953627,delay_polynomial,1,0,0.3142857142857143,0.0019306977288832496,1.0008102779112535
1.1846714475621594,1.8263518861148017e-13,-6.354139755915145,0.023050400562731464,0.025787926993747677,0.7930716027953627,polynomial,1,0,0.3142857142857143,0.0019306977288832496,0.0030970715589840243
1.1846714475621594,1.8263518861148017e-13,-6.354139755915145,0.023050400562731464,0.025787926993747677,0.7930716027953627,narma,1,0,0.3142857142857143,0.0019306977288832496,0.5597829731325176
1.3714937236290252,2.2638739778446493e-13,-6.277837990342354,0.028234884420488448,0.03539563869206321,0.7095163284240186,delay,1,0,0.4285714285714286,0.0019306977288832496,1.0005566246587476
1.3714937236290252,2.2638739778446493e-13,-6.277837990342354,0.028234884420488448,0.03539563869206321,0.7095163284240186,delay_polynomial,1,0,0.4285714285714286,0.0019306977288832496,1.0005566246587476
1.3714937236290252,2.2638739778446493e-13,-6.277837990342354,0.028234884420488448,0.03539563869206321,0.7095163284240186,polynomial,1,0,0.4285714285714286,0.0019306977288832496,0.0031124726574616422
1.3714937236290252,2.2638739778446493e-13,-6.277837990342354,0.028234884420488448,0.03539563869206321,0.7095163284240186,narma,1,0,0.4285714285714286,0.0019306977288832496,0.5594633567740727
1.669201347258925,3.0513105745449734e-13,-6.187344423693105,0.031507435905603114,0.04390539276993568,0.6274969573097978,delay,1,0,0.5428571428571429,0.0019306977288832496,0.9977922347166271
1.669201347258925,3.0513105745449734e-13,-6.187344423693105,0.031507435905603114,0.04390539276993568,0.6274969573097978,delay_polynomial,1,0,0.5428571428571429,0.0019306977288832496,0.9977922347166271
1.669201347258925,3.0513105745449734e-13,-6.187344423693105,0.031507435905603114,0.04390539276993568,0.6274969573097978,polynomial,1,0,0.5428571428571429,0.0019306977288832496,0.003138925793486957
1.669201347258925,3.0513105745449734e-13,-6.187344423693105,0.031507435905603114,0.04390539276993568,0.6274969573097978,narma,1,0,0.5428571428571429,0.0019306977288832496,0.558518039357633
2.1653458729121167,4.61719576879053e-13,-6.07362359005898,0.03359516092370454,0.0467183918144721,0.5429242631412515,delay,1,0,0.6571428571428573,0.0019306977288832496,0.8973968329199713
2.1653458729121167,4.61719576879053e-13,-6.07362359005898,0.03359516092370454,0.0467183918144721,0.5429242631412515,delay_polynomial,1,0,0.6571428571428573,0.0019306977288832496,0.8973968329199713
2.1653458729121167,4.61719576879053e-13,-6.07362359005898,0.03359516092370454,0.0467183918144721,0.5429242631412515,polynomial,1,0,0.6571428571428573,0.0019306977288832496,0.0031277605049415836
2.1653458729121167,4.61719576879053e-13,-6.07362359005898,0.03359516092370454,0.0467183918144721,0.5429242631412515,narma,1,0,0.6571428571428573,0.0019306977288832496,0.5175613874950764
3.107864004413195,8.508800777638589e-13,-5.917922696095603,0.03437032494233562,0.041482791679678284,0.4493085650913787,delay,1,0,0.7714285714285716,0.0019306977288832496,0.20995828096300168
3.107864004413195,8.508800777638589e-13,-5.917922696095603,0.03437032494233562,0.041482791679678284,0.4493085650913787,delay_polynomial,1,0,0.7714285714285716,0.0019306977288832496,0.20995828096300168
3.107864004413195,8.508800777638589e-13,-5.917922696095603,0.03437032494233562,0.041482791679678284,0.4493085650913787,polynomial,1,0,0.7714285714285716,0.0019306977288832496,0.003122333037611878
3.107864004413195,8.508800777638589e-13,-5.917922696095603,0.03437032494233562,0.041482791679678284,0.4493085650913787,narma,1,0,0.7714285714285716,0.0019306977288832496,0.2289642717897015
5.327208841717242,2.439108649055849e-12,-5.668359093958306,0.034449301773657674,0.03143841868309751,0.3430518538237789,delay,1,0,0.8857142857142857,0.0019306977288832496,0.028380170284278777
